Institute#Academic Program Name#Quota#Seat Type#Gender#Opening Rank#Closing Rank
Indian Institute of Technology Kharagpur#Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))#AI#OPEN#Female-only (including Supernumerary)#18433#19316
Indian Institute of Technology Kharagpur#Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#5663#7243
Indian Institute of Technology Kharagpur#Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#12956#14406
Indian Institute of Technology Kharagpur#Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))#AI#OPEN#Gender-Neutral#7503#8403
Indian Institute of Technology Kharagpur#Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))#AI#OPEN#Female-only (including Supernumerary)#14964#15781
Indian Institute of Technology Kharagpur#Physics (4 Years, Bachelor of Science)#AI#OPEN#Gender-Neutral#3573#5953
Indian Institute of Technology Kharagpur#Physics (4 Years, Bachelor of Science)#AI#OPEN#Female-only (including Supernumerary)#12311#14982
Indian Institute of Technology Hyderabad#Artificial Intelligence (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#330#676
Indian Institute of Technology Hyderabad#Artificial Intelligence (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#1714#1747
Indian Institute of Technology Hyderabad#Biomedical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#5980#7086
Indian Institute of Technology Hyderabad#Biomedical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#10474#11183
Indian Institute of Technology Hyderabad#Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#4358#6371
Indian Institute of Technology Hyderabad#Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#9354#9354
Indian Institute of Technology Hyderabad#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#4145#5348
Indian Institute of Technology Hyderabad#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#10249#10354
Indian Institute of Technology Hyderabad#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#5768#7072
Indian Institute of Technology Hyderabad#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#11007#12290
Indian Institute of Technology Hyderabad#Computational Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#1089#1356
Indian Institute of Technology Hyderabad#Computational Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#2795#2795
Indian Institute of Technology Hyderabad#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#191#520
Indian Institute of Technology Hyderabad#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#919#1227
Indian Institute of Technology Hyderabad#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#1164#1986
Indian Institute of Technology Hyderabad#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#3743#4866
Indian Institute of Technology Hyderabad#Engineering Physics (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#1897#4930
Indian Institute of Technology Hyderabad#Engineering Physics (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#5606#8559
Indian Institute of Technology Hyderabad#Engineering Science (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#2155#3570
Indian Institute of Technology Hyderabad#Engineering Science (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#6027#6911
Indian Institute of Technology Hyderabad#Industrial Chemistry (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#6092#6634
Indian Institute of Technology Hyderabad#Industrial Chemistry (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#11348#11348
Indian Institute of Technology Hyderabad#Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#5537#7230
Indian Institute of Technology Hyderabad#Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#11315#12976
Indian Institute of Technology Hyderabad#Mathematics and Computing (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#642#970
Indian Institute of Technology Hyderabad#Mathematics and Computing (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#2227#3213
Indian Institute of Technology Hyderabad#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#2351#4273
Indian Institute of Technology Hyderabad#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#8147#10588
Indian Institute of Technology Jodhpur#Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#2534#3510
Indian Institute of Technology Jodhpur#Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#6941#7153
Indian Institute of Technology Jodhpur#Bio Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#10611#12790
Indian Institute of Technology Jodhpur#Bio Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#13733#20783
Indian Institute of Technology Jodhpur#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#8445#9802
Indian Institute of Technology Jodhpur#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#14987#17238
Indian Institute of Technology Jodhpur#Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#9416#11051
Indian Institute of Technology Jodhpur#Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#18127#19205
Indian Institute of Technology Jodhpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#1525#2717
Indian Institute of Technology Jodhpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#5128#6773
Indian Institute of Technology Jodhpur#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#3712#5859
Indian Institute of Technology Jodhpur#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#9008#12262
Indian Institute of Technology Jodhpur#Materials Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#10396#12407
Indian Institute of Technology Jodhpur#Materials Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#20366#20669
Indian Institute of Technology Jodhpur#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#5977#8169
Indian Institute of Technology Jodhpur#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#15285#16735
Indian Institute of Technology Kanpur#Aerospace Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#2209#3578
Indian Institute of Technology Kanpur#Aerospace Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#7555#8983
Indian Institute of Technology Kanpur#Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#4610#6596
Indian Institute of Technology Kanpur#Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#8769#11384
Indian Institute of Technology Kanpur#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#2229#3767
Indian Institute of Technology Kanpur#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#5596#7461
Indian Institute of Technology Kanpur#Chemistry (4 Years, Bachelor of Science)#AI#OPEN#Gender-Neutral#6264#8669
Indian Institute of Technology Kanpur#Chemistry (4 Years, Bachelor of Science)#AI#OPEN#Female-only (including Supernumerary)#14627#16508
Indian Institute of Technology Kanpur#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#3684#5093
Indian Institute of Technology Kanpur#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#9665#11657
Indian Institute of Technology Kanpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#100#213
Indian Institute of Technology Kanpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#487#777
Indian Institute of Technology Kanpur#Earth Sciences (4 Years, Bachelor of Science)#AI#OPEN#Gender-Neutral#7336#9197
Indian Institute of Technology Kanpur#Earth Sciences (4 Years, Bachelor of Science)#AI#OPEN#Female-only (including Supernumerary)#13396#15484
Indian Institute of Technology Kanpur#Economics (4 Years, Bachelor of Science)#AI#OPEN#Gender-Neutral#1861#2724
Indian Institute of Technology Kanpur#Economics (4 Years, Bachelor of Science)#AI#OPEN#Female-only (including Supernumerary)#4819#6237
Indian Institute of Technology Kanpur#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#685#1256
Indian Institute of Technology Kanpur#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#1985#3409
Indian Institute of Technology Kanpur#Materials Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#4271#5690
Indian Institute of Technology Kanpur#Materials Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#9836#12635
Indian Institute of Technology Kanpur#Mathematics and Scientific Computing (4 Years, Bachelor of Science)#AI#OPEN#Gender-Neutral#321#1016
Indian Institute of Technology Kanpur#Mathematics and Scientific Computing (4 Years, Bachelor of Science)#AI#OPEN#Female-only (including Supernumerary)#2345#2858
Indian Institute of Technology Kanpur#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#1365#2674
Indian Institute of Technology Kanpur#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#4738#6992
Indian Institute of Technology Kanpur#Physics (4 Years, Bachelor of Science)#AI#OPEN#Gender-Neutral#1630#4122
Indian Institute of Technology Kanpur#Physics (4 Years, Bachelor of Science)#AI#OPEN#Female-only (including Supernumerary)#7271#11160
Indian Institute of Technology Kanpur#Statistics and Data Science (4 Years, Bachelor of Science)#AI#OPEN#Gender-Neutral#492#1257
Indian Institute of Technology Kanpur#Statistics and Data Science (4 Years, Bachelor of Science)#AI#OPEN#Female-only (including Supernumerary)#1551#3102
Indian Institute of Technology Madras#Aerospace Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#190#3173
Indian Institute of Technology Madras#Aerospace Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#6216#7031
Indian Institute of Technology Madras#Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))#AI#OPEN#Gender-Neutral#2228#3493
Indian Institute of Technology Madras#Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))#AI#OPEN#Female-only (including Supernumerary)#8218#8218
Indian Institute of Technology Madras#Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))#AI#OPEN#Gender-Neutral#1057#7090
Indian Institute of Technology Madras#Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))#AI#OPEN#Female-only (including Supernumerary)#7030#10710
Indian Institute of Technology Madras#Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))#AI#OPEN#Gender-Neutral#7636#9887
Indian Institute of Technology Madras#Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))#AI#OPEN#Female-only (including Supernumerary)#11687#14429
Indian Institute of Technology Madras#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#2401#3676
Indian Institute of Technology Madras#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#5373#7696
Indian Institute of Technology Madras#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#3515#5458
Indian Institute of Technology Madras#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#8145#11299
Indian Institute of Technology Madras#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#85#163
Indian Institute of Technology Madras#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#363#644
Indian Institute of Technology Madras#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#280#1007
Indian Institute of Technology Madras#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#765#2199
Indian Institute of Technology Madras#Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))#AI#OPEN#Gender-Neutral#1470#3471
Indian Institute of Technology Madras#Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))#AI#OPEN#Female-only (including Supernumerary)#6344#8918
Indian Institute of Technology Madras#Engineering Physics (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#833#1742
Indian Institute of Technology Madras#Engineering Physics (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#2044#4961
Indian Institute of Technology Madras#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#757#2323
Indian Institute of Technology Madras#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#3288#6041
Indian Institute of Technology Madras#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#3595#5224
Indian Institute of Technology Madras#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#8603#11644
